,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_orders,quantity,discount,companyName_customers,contactName,contactTitle,city_customer,country_customer,categoryID,categoryName,description,productName,quantityPerUnit,unitPrice_products,discontinued,employeeName,title,city_employees,country_employees,reportsTo,companyName_shippers,Mon_Day_orderDate,Year_Quarter_orderDate,weeks_of_year_orderDate,Year_Month_orderDate,days_difference_required_shipped,Sales,freight_ratio_of_sales,percentile_unitPrice_orders,country_customer_rank_sales,companyName_customers_rank_Sales,product_rank_sales,employee_rank_sales,city_customer_rank_freight,day_order,month_order,quarter_order,year_order,weekofyear_order
1165,10448,RANCH,4,2014-02-17,2014-03-17,2014-02-24,2,38.82,4,14.7,20,0.0,Rancho Grande,Sergio Gutiérrez,Sales Representative,Buenos Aires,Argentina,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Feb-Mon,2014-Q1,2014-W07,2014-Feb,21,293.99999618530273,13.204,<0.5%,19,72,21,1,32,Monday,February,1,2014,07
1166,10574,TRAIH,4,2014-06-19,2014-07-17,2014-06-30,2,37.6,4,18.4,2,0.0,Trail S Head Gourmet Provisioners,Helvetius Nagy,Sales Associate,Kirkland,USA,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Jun-Thu,2014-Q2,2014-W24,2014-Jun,17,36.79999923706055,102.174,<0.1%,1,79,21,1,63,Thursday,June,2,2014,24
1167,11072,ERNSH,4,2015-05-05,2015-06-02,2015-04-10,2,258.64,41,9.65,40,0.0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,May-Tue,2015-Q2,2015-W18,2015-May,53,385.99998474121094,67.005,<0.6%,3,2,45,1,2,Tuesday,May,2,2015,18
1168,10685,GOURL,4,2014-09-29,2014-10-13,2014-10-03,2,33.75,41,9.65,4,0.0,Gourmet Lanchonetes,André Fonseca,Sales Associate,Campinas,Brazil,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Sep-Mon,2014-Q3,2014-W39,2014-Sep,10,38.599998474121094,87.435,<0.1%,4,43,45,1,46,Monday,September,3,2014,39
1169,1025,HANAR,4,2013-07-08,2013-08-05,2013-07-12,2,65.83,41,7.7,10,0.0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Jul-Mon,2013-Q3,2013-W27,2013-Jul,24,76.99999809265137,85.494,<0.2%,4,6,45,1,11,Monday,July,3,2013,27
1170,1074,WHITC,4,2014-11-13,2014-12-11,2014-11-25,2,81.88,45,9.5,40,0.2,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,8,Seafood,Seaweed and fish,Rogede Sild,1k pkg.,9.5,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Nov-Thu,2014-Q4,2014-W45,2014-Nov,16,303.99999618530273,26.934,<0.5%,1,10,64,1,13,Thursday,November,4,2014,45
1171,10943,BSBEV,4,2015-03-11,2015-04-08,2015-03-19,2,2.17,46,12.0,15,0.0,B S Beverages,Victoria Ashworth,Sales Representative,London,UK,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Mar-Wed,2015-Q1,2015-W10,2015-Mar,20,180.0,1.206,<0.3%,6,51,56,1,5,Wednesday,March,1,2015,10
1172,10459,VICTE,4,2014-02-27,2014-03-27,2014-02-28,2,25.09,46,9.6,20,0.05,Victuailles En Stock,Mary Saveley,Sales Agent,Lyon,France,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12.0,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Feb-Thu,2014-Q1,2014-W08,2014-Feb,27,182.39999771118164,13.755,<0.4%,5,42,56,1,36,Thursday,February,1,2014,08
1173,10863,HILAA,4,2015-02-02,2015-03-02,2015-02-17,2,30.26,58,13.25,12,0.15,Hilarion Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,8,Seafood,Seaweed and fish,Escargots De Bourgogne,24 pieces,13.25,0,Margaret Peacock,Sales Representative,New York,USA,8,United Package,Feb-Mon,2015-Q1,2015-W05,2015-Feb,13,135.15000915527344,22.39,<0.3%,7,16,57,1,15,Monday,February,1,2015,05
1174,10477,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02,1,14.4,15,0.0,Princesa Isabel Vinhos,Isabel De Castro,Sales Representative,Lisboa,Portugal,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Mon,2014-Q1,2014-W11,2014-Mar,20,215.9999942779541,6.028,<0.4%,18,54,35,9,33,Monday,March,1,2014,11
1175,10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,24,3.6,15,0.15,Chop Suey Chinese,Yang Wang,Owner,Bern,Switzerland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jul-Thu,2013-Q3,2013-W27,2013-Jul,16,45.899999141693115,50.065,<0.1%,13,34,63,9,43,Thursday,July,3,2013,27
1176,10648,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25,24,4.5,15,0.15,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Steven Buchanan,Sales Manager,London,UK,2,United Package,Aug-Thu,2014-Q3,2014-W34,2014-Aug,30,57.37500071525574,24.837,<0.1%,4,33,63,9,11,Thursday,August,3,2014,34
1177,10372,QUEEN,5,2013-12-04,2014-01-01,2013-12-09,2,890.78,38,210.8,40,0.25,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Côte De Blaye,12 - 75 cl bottles,263.5,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Wed,2013-Q4,2013-W48,2013-Dec,23,6324.000244140625,14.086,<1.0%,4,12,1,9,4,Wednesday,December,4,2013,48
1178,10297,BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,39,14.4,60,0.0,Blondesddsl Père Et Fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse Verte,750 cc per bottle,18.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Sep-Wed,2013-Q3,2013-W35,2013-Sep,36,863.9999771118164,0.664,<0.9%,5,21,37,9,31,Wednesday,September,3,2013,35
1179,10477,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02,39,14.4,20,0.25,Princesa Isabel Vinhos,Isabel De Castro,Sales Representative,Lisboa,Portugal,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse Verte,750 cc per bottle,18.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Mon,2014-Q1,2014-W11,2014-Mar,20,215.99998474121094,6.028,<0.4%,18,54,37,9,33,Monday,March,1,2014,11
1180,10474,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49,75,6.2,10,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Thu,2014-Q1,2014-W10,2014-Mar,20,61.99999809265137,134.661,<0.1%,14,59,49,9,16,Thursday,March,1,2014,10
1181,10761,RATTC,5,2014-12-02,2014-12-30,2014-12-08,2,18.66,75,7.75,18,0.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Tue,2014-Q4,2014-W48,2014-Dec,22,139.5,13.376,<0.3%,1,4,49,9,7,Tuesday,December,4,2014,48
1182,10872,GODOS,5,2015-02-05,2015-03-05,2015-02-09,2,175.32,65,21.05,21,0.05,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Feb-Thu,2015-Q1,2015-W05,2015-Feb,24,419.94748878479004,41.748,<0.6%,16,36,30,9,34,Thursday,February,1,2015,05
1183,10823,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,77,13.0,15,0.1,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter Grüne Soße,12 boxes,13.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Fri,2015-Q1,2015-W01,2015-Jan,24,175.49999713897705,93.43,<0.3%,7,26,42,9,28,Friday,January,1,2015,01
1184,10841,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,77,13.0,15,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter Grüne Soße,12 boxes,13.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Tue,2015-Q1,2015-W03,2015-Jan,19,195.0,217.59,<0.4%,11,14,42,9,18,Tuesday,January,1,2015,03
1185,10711,SAVEA,5,2014-10-21,2014-12-02,2014-10-29,2,52.41,19,9.2,12,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,3,Confections,"Desserts, candies, and sweet breads",Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Oct-Tue,2014-Q4,2014-W42,2014-Oct,34,110.39999771118164,47.473,<0.2%,1,3,58,9,1,Tuesday,October,4,2014,42
1186,10372,QUEEN,5,2013-12-04,2014-01-01,2013-12-09,2,890.78,2,64.8,12,0.25,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney S Marmalade,30 gift boxes,81.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Wed,2013-Q4,2013-W48,2013-Dec,23,583.2000274658203,152.74,<0.8%,4,12,13,9,4,Wednesday,December,4,2013,48
1187,10477,PRINI,5,2014-03-17,2014-04-14,2014-03-25,2,13.02,21,8.0,21,0.25,Princesa Isabel Vinhos,Isabel De Castro,Sales Representative,Lisboa,Portugal,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney S Scones,24 pkgs. x 4 pieces,10.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Mon,2014-Q1,2014-W11,2014-Mar,20,126.0,10.333,<0.3%,18,54,43,9,33,Monday,March,1,2014,11
1188,10761,RATTC,5,2014-12-02,2014-12-30,2014-12-08,2,18.66,25,14.0,35,0.25,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,3,Confections,"Desserts, candies, and sweet breads",Nunuca Nuß Nougat Creme,20 - 450 g glasses,14.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Tue,2014-Q4,2014-W48,2014-Dec,22,367.5,5.078,<0.6%,1,4,67,9,7,Tuesday,December,4,2014,48
1189,10872,GODOS,5,2015-02-05,2015-03-05,2015-02-09,2,175.32,62,49.3,20,0.05,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,3,Confections,"Desserts, candies, and sweet breads",Tarte Au Sucre,48 pies,49.3,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Feb-Thu,2015-Q1,2015-W05,2015-Feb,24,936.6999816894531,18.717,<0.9%,16,36,4,9,34,Thursday,February,1,2015,05
1190,10529,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69,68,12.5,20,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,3,Confections,"Desserts, candies, and sweet breads",Scottish Longbreads,10 boxes x 8 pieces,12.5,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,May-Wed,2014-Q2,2014-W18,2014-May,26,250.0,26.676,<0.4%,11,39,44,9,42,Wednesday,May,2,2014,18
1191,10823,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,11,21.0,20,0.1,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Fri,2015-Q1,2015-W01,2015-Jan,24,377.99999237060547,43.378,<0.6%,7,26,34,9,28,Friday,January,1,2015,01
1192,11043,SPECD,5,2015-04-22,2015-05-20,2015-04-29,2,8.8,11,21.0,10,0.0,Spécialités Du Monde,Dominique Perrier,Marketing Manager,Paris,France,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Apr-Wed,2015-Q2,2015-W16,2015-Apr,21,210.0,4.19,<0.4%,5,73,34,9,59,Wednesday,April,2,2015,16
1193,10823,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,59,55.0,40,0.1,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Fri,2015-Q1,2015-W01,2015-Jan,24,1980.0,8.281,<1.0%,7,26,3,9,28,Friday,January,1,2015,01
1194,10841,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,59,55.0,50,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Tue,2015-Q1,2015-W03,2015-Jan,19,2750.0,15.429,<1.0%,11,14,3,9,18,Tuesday,January,1,2015,03
1195,10372,QUEEN,5,2013-12-04,2014-01-01,2013-12-09,2,890.78,6,27.2,70,0.25,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,4,Dairy Products,Cheeses,Camembert Pierrot,15 - 300 g rounds,34.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Wed,2013-Q4,2013-W48,2013-Dec,23,1428.0001068115234,62.38,<1.0%,4,12,5,9,4,Wednesday,December,4,2013,48
1196,10529,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69,69,36.0,10,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,4,Dairy Products,Cheeses,Gudbrandsdalsost,10 kg pkg.,36.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,May-Wed,2014-Q2,2014-W18,2014-May,26,360.0,18.525,<0.6%,11,39,16,9,42,Wednesday,May,2,2014,18
1197,10297,BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,72,27.8,20,0.0,Blondesddsl Père Et Fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,4,Dairy Products,Cheeses,Mozzarella Di Giovanni,24 - 200 g pkgs.,34.8,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Sep-Wed,2013-Q3,2013-W35,2013-Sep,36,555.9999847412109,1.032,<0.7%,5,21,11,9,31,Wednesday,September,3,2013,35
1198,10372,QUEEN,5,2013-12-04,2014-01-01,2013-12-09,2,890.78,72,27.8,42,0.25,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,Sao Paulo,Brazil,4,Dairy Products,Cheeses,Mozzarella Di Giovanni,24 - 200 g pkgs.,34.8,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Dec-Wed,2013-Q4,2013-W48,2013-Dec,23,875.6999359130859,101.722,<0.9%,4,12,11,9,4,Wednesday,December,4,2013,48
1199,10648,RICAR,5,2014-08-28,2014-10-09,2014-09-09,2,14.25,22,21.0,15,0.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gustaf S Knackebröd,24 - 500 g pkgs.,21.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Aug-Thu,2014-Q3,2014-W34,2014-Aug,30,315.0,4.524,<0.5%,4,33,54,9,11,Thursday,August,3,2014,34
1200,10841,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,56,38.0,30,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Gnocchi Di Nonna Alice,24 - 250 g pkgs.,38.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Tue,2015-Q1,2015-W03,2015-Jan,19,1140.0,37.219,<0.9%,11,14,6,9,18,Tuesday,January,1,2015,03
1201,10823,LILAS,5,2015-01-09,2015-02-06,2015-01-13,2,163.97,57,19.5,15,0.0,Lila Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Ravioli Angelo,24 - 250 g pkgs.,19.5,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Fri,2015-Q1,2015-W01,2015-Jan,24,292.5,56.058,<0.5%,7,26,51,9,28,Friday,January,1,2015,01
1202,10872,GODOS,5,2015-02-05,2015-03-05,2015-02-09,2,175.32,64,33.25,15,0.05,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Wimmers Gute Semmelknödel,20 bags x 4 pieces,33.25,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Feb-Thu,2015-Q1,2015-W05,2015-Feb,24,473.8124942779541,37.002,<0.7%,16,36,15,9,34,Thursday,February,1,2015,05
1203,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,53,32.8,10,0.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Steven Buchanan,Sales Manager,London,UK,2,United Package,Sep-Fri,2014-Q3,2014-W37,2014-Sep,24,327.99999237060547,9.71,<0.5%,2,11,18,9,9,Friday,September,3,2014,37
1204,10711,SAVEA,5,2014-10-21,2014-12-02,2014-10-29,2,52.41,53,32.8,120,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,6,Meat & Poultry,Prepared meats,Perth Pasties,48 pieces,32.8,1,Steven Buchanan,Sales Manager,London,UK,2,United Package,Oct-Tue,2014-Q4,2014-W42,2014-Oct,34,3935.9999084472656,1.332,<1.0%,1,3,18,9,1,Tuesday,October,4,2014,42
1205,10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,55,19.2,21,0.15,Chop Suey Chinese,Yang Wang,Owner,Bern,Switzerland,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jul-Thu,2013-Q3,2013-W27,2013-Jul,16,342.7200336456299,6.705,<0.6%,13,34,22,9,43,Thursday,July,3,2013,27
1206,10872,GODOS,5,2015-02-05,2015-03-05,2015-02-09,2,175.32,55,24.0,10,0.05,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Feb-Thu,2015-Q1,2015-W05,2015-Feb,24,227.99999237060547,76.895,<0.4%,16,36,22,9,34,Thursday,February,1,2015,05
1207,10529,MAISD,5,2014-05-07,2014-06-04,2014-05-09,2,66.69,55,24.0,14,0.0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,6,Meat & Poultry,Prepared meats,Pâté Chinois,24 boxes x 2 pies,24.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,May-Wed,2014-Q2,2014-W18,2014-May,26,336.0,19.848,<0.5%,11,39,22,9,42,Wednesday,May,2,2014,18
1208,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,14,23.25,30,0.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,7,Produce,Dried fruit and bean curd,Tofu,40 - 100 g pkgs.,23.25,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Sep-Fri,2014-Q3,2014-W37,2014-Sep,24,697.5,4.566,<0.8%,2,11,50,9,9,Friday,September,3,2014,37
1209,10474,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49,14,18.6,12,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,7,Produce,Dried fruit and bean curd,Tofu,40 - 100 g pkgs.,23.25,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Thu,2014-Q1,2014-W10,2014-Mar,20,223.20000457763672,37.406,<0.4%,14,59,50,9,16,Thursday,March,1,2014,10
1210,10474,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49,28,36.4,18,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,7,Produce,Dried fruit and bean curd,Rössle Sauerkraut,25 - 825 g cans,45.6,1,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Thu,2014-Q1,2014-W10,2014-Mar,20,655.2000274658203,12.743,<0.8%,14,59,10,9,16,Thursday,March,1,2014,10
1211,10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,74,8.0,21,0.0,Chop Suey Chinese,Yang Wang,Owner,Bern,Switzerland,7,Produce,Dried fruit and bean curd,Longlife Tofu,5 kg pkg.,10.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jul-Thu,2013-Q3,2013-W27,2013-Jul,16,168.0,13.679,<0.3%,13,34,73,9,43,Thursday,July,3,2013,27
1212,10874,GODOS,5,2015-02-06,2015-03-06,2015-02-11,2,19.58,1,31.0,10,0.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Feb-Fri,2015-Q1,2015-W05,2015-Feb,23,310.0,6.316,<0.5%,16,36,17,9,34,Friday,February,1,2015,05
1213,10841,SUPRD,5,2015-01-20,2015-02-17,2015-01-29,2,424.3,1,31.0,16,0.0,Suprêmes Délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,8,Seafood,Seaweed and fish,Ikura,12 - 200 ml jars,31.0,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Jan-Tue,2015-Q1,2015-W03,2015-Jan,19,496.0,85.544,<0.7%,11,14,17,9,18,Tuesday,January,1,2015,03
1214,10474,PERIC,5,2014-03-13,2014-04-10,2014-03-21,2,83.49,4,14.7,21,0.0,Pericles Comidas Clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Mar-Thu,2014-Q1,2014-W10,2014-Mar,20,308.69999599456787,27.046,<0.5%,14,59,21,9,16,Thursday,March,1,2014,10
1215,10711,SAVEA,5,2014-10-21,2014-12-02,2014-10-29,2,52.41,41,9.65,42,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,8,Seafood,Seaweed and fish,Jack S New England Clam Chowder,12 - 12 oz cans,9.65,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Oct-Tue,2014-Q4,2014-W42,2014-Oct,34,405.2999839782715,12.931,<0.6%,1,3,45,9,1,Tuesday,October,4,2014,42
1216,10675,FRANK,5,2014-09-19,2014-10-17,2014-09-23,2,31.85,58,13.25,30,0.0,Frankenversand,Peter Franken,Marketing Manager,München,Germany,8,Seafood,Seaweed and fish,Escargots De Bourgogne,24 pieces,13.25,0,Steven Buchanan,Sales Manager,London,UK,2,United Package,Sep-Fri,2014-Q3,2014-W37,2014-Sep,24,397.5,8.013,<0.6%,2,11,57,9,9,Friday,September,3,2014,37
1217,1037,CHOPS,6,2013-12-03,2013-12-31,2013-12-27,2,1.17,1,14.4,15,0.15,Chop Suey Chinese,Yang Wang,Owner,Bern,Switzerland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Michael Suyama,Sales Representative,London,UK,5,United Package,Dec-Tue,2013-Q4,2013-W48,2013-Dec,4,183.59999656677246,0.637,<0.4%,13,34,35,8,43,Tuesday,December,4,2013,48
1218,11031,SAVEA,6,2015-04-17,2015-05-15,2015-04-24,2,227.22,1,18.0,45,0.0,Save A Lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Michael Suyama,Sales Representative,London,UK,5,United Package,Apr-Fri,2015-Q2,2015-W15,2015-Apr,21,810.0,28.052,<0.9%,1,3,35,8,1,Friday,April,2,2015,15
1219,10611,WOLZA,6,2014-07-25,2014-08-22,2014-08-01,2,80.65,1,18.0,6,0.0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chai,10 boxes x 20 bags,18.0,0,Michael Suyama,Sales Representative,London,UK,5,United Package,Jul-Fri,2014-Q3,2014-W29,2014-Jul,21,108.0,74.676,<0.2%,21,64,35,8,53,Friday,July,3,2014,29
1220,10703,FOLKO,6,2014-10-14,2014-11-11,2014-10-20,2,152.3,2,19.0,5,0.0,Folk Och Fä Hb,Maria Larsson,Owner,Bräcke,Sweden,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Michael Suyama,Sales Representative,London,UK,5,United Package,Oct-Tue,2014-Q4,2014-W41,2014-Oct,22,95.0,160.316,<0.2%,8,8,25,8,8,Tuesday,October,4,2014,41
1221,10298,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,2,15.2,40,0.0,Hungry Owl All Night Grocers,Patricia Mckenna,Sales Associate,Cork,Ireland,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19.0,0,Michael Suyama,Sales Representative,London,UK,5,United Package,Sep-Thu,2013-Q3,2013-W35,2013-Sep,22,607.9999923706055,27.668,<0.8%,10,5,25,8,6,Thursday,September,3,2013,35
